-72.3097 -39.1027 -39.0637 -39.0637 -16.6077 -2.6487 -0.3367 -0.3367 7.1233 12.5963 16.6893
-72.3097 -39.1047 -39.0637 -39.0637 -16.5657 -2.7807 -0.3567 -0.3567 7.2153 12.5323 16.6993
-72.3097 -39.1077 -39.0637 -39.0637 -16.5247 -2.9107 -0.3777 -0.3777 7.3023 12.4773 16.7023
-72.3097 -39.1107 -39.0647 -39.0647 -16.4827 -3.0377 -0.3967 -0.3967 7.3823 12.4333 16.7003
-72.3087 -39.1127 -39.0647 -39.0647 -16.4417 -3.1627 -0.4167 -0.4167 7.4563 12.3973 16.6943
-72.3087 -39.1157 -39.0647 -39.0647 -16.4007 -3.2837 -0.4357 -0.4357 7.5233 12.3703 16.6833
-72.3087 -39.1177 -39.0647 -39.0647 -16.3597 -3.4007 -0.4547 -0.4547 7.5843 12.3523 16.6683
-72.3087 -39.1207 -39.0657 -39.0657 -16.3197 -3.5147 -0.4727 -0.4727 7.6393 12.3423 16.6513
-72.3077 -39.1227 -39.0657 -39.0657 -16.2797 -3.6237 -0.4897 -0.4897 7.6873 12.3393 16.6313
-72.3077 -39.1257 -39.0657 -39.0657 -16.2407 -3.7287 -0.5067 -0.5067 7.7293 12.3433 16.6103
-72.3077 -39.1277 -39.0657 -39.0657 -16.2037 -3.8287 -0.5227 -0.5227 7.7663 12.3533 16.5883
-72.3077 -39.1297 -39.0667 -39.0667 -16.1677 -3.9237 -0.5387 -0.5387 7.7983 12.3673 16.5653
-72.3067 -39.1317 -39.0667 -39.0667 -16.1327 -4.0137 -0.5527 -0.5527 7.8253 12.3863 16.5423
-72.3067 -39.1337 -39.0667 -39.0667 -16.0997 -4.0977 -0.5667 -0.5667 7.8473 12.4083 16.5193
-72.3067 -39.1357 -39.0667 -39.0667 -16.0687 -4.1767 -0.5797 -0.5797 7.8663 12.4313 16.4973
-72.3067 -39.1367 -39.0667 -39.0667 -16.0397 -4.2487 -0.5907 -0.5907 7.8813 12.4573 16.4763
-72.3067 -39.1387 -39.0667 -39.0667 -16.0127 -4.3157 -0.6017 -0.6017 7.8943 12.4823 16.4563
-72.3067 -39.1397 -39.0677 -39.0677 -15.9887 -4.3757 -0.6117 -0.6117 7.9043 12.5083 16.4383
-72.3067 -39.1407 -39.0677 -39.0677 -15.9667 -4.4287 -0.6197 -0.6197 7.9123 12.5323 16.4223
-72.3057 -39.1417 -39.0677 -39.0677 -15.9467 -4.4757 -0.6277 -0.6277 7.9183 12.5543 16.4073
-72.3057 -39.1427 -39.0677 -39.0677 -15.9307 -4.5157 -0.6337 -0.6337 7.9233 12.5743 16.3943
-72.3057 -39.1437 -39.0677 -39.0677 -15.9167 -4.5477 -0.6397 -0.6397 7.9263 12.5913 16.3843
-72.3057 -39.1447 -39.0677 -39.0677 -15.9057 -4.5737 -0.6437 -0.6437 7.9293 12.6053 16.3763
-72.3057 -39.1447 -39.0677 -39.0677 -15.8977 -4.5917 -0.6467 -0.6467 7.9303 12.6153 16.3703
-72.3057 -39.1447 -39.0677 -39.0677 -15.8937 -4.6027 -0.6477 -0.6477 7.9313 12.6213 16.3663
-72.3057 -39.1447 -39.0677 -39.0677 -15.8917 -4.6067 -0.6487 -0.6487 7.9323 12.6233 16.3653
-72.3057 -39.1447 -39.0677 -39.0677 -15.8917 -4.6047 -0.6527 -0.6497 7.9373 12.6223 16.3493
-72.3057 -39.1447 -39.0677 -39.0677 -15.8907 -4.6007 -0.6657 -0.6517 7.9543 12.6193 16.3013
-72.3057 -39.1447 -39.0687 -39.0677 -15.8887 -4.5927 -0.6877 -0.6547 7.9813 12.6133 16.2243
-72.3057 -39.1447 -39.0687 -39.0677 -15.8857 -4.5817 -0.7177 -0.6597 8.0203 12.6063 16.1233
-72.3057 -39.1437 -39.0697 -39.0677 -15.8827 -4.5677 -0.7547 -0.6667 8.0683 12.5973 16.0003
-72.3057 -39.1437 -39.0697 -39.0687 -15.8777 -4.5497 -0.7997 -0.6747 8.1273 12.5853 15.8613
-72.3057 -39.1437 -39.0707 -39.0687 -15.8727 -4.5297 -0.8517 -0.6837 8.1953 12.5723 15.7093
-72.3057 -39.1427 -39.0717 -39.0687 -15.8677 -4.5067 -0.9097 -0.6947 8.2713 12.5563 15.5483
-72.3057 -39.1427 -39.0727 -39.0687 -15.8607 -4.4797 -0.9747 -0.7077 8.3563 12.5393 15.3813
-72.3057 -39.1417 -39.0737 -39.0697 -15.8537 -4.4507 -1.0437 -0.7217 8.4483 12.5193 15.2103
-72.3057 -39.1407 -39.0747 -39.0697 -15.8467 -4.4187 -1.1167 -0.7377 8.5473 12.4983 15.0373
-72.3057 -39.1397 -39.0757 -39.0707 -15.8387 -4.3837 -1.1947 -0.7557 8.6523 12.4753 14.8643
-72.3047 -39.1387 -39.0777 -39.0707 -15.8297 -4.3457 -1.2747 -0.7747 8.7623 12.4503 14.6923
-72.3047 -39.1387 -39.0787 -39.0707 -15.8207 -4.3057 -1.3577 -0.7957 8.8773 12.4243 14.5233
-72.3047 -39.1377 -39.0807 -39.0717 -15.8117 -4.2627 -1.4427 -0.8187 8.9963 12.3953 14.3563
-72.3047 -39.1367 -39.0817 -39.0717 -15.8017 -4.2177 -1.5297 -0.8437 9.1193 12.3663 14.1943
-72.3047 -39.1357 -39.0837 -39.0727 -15.7917 -4.1697 -1.6167 -0.8707 9.2453 12.3353 14.0363
-72.3047 -39.1347 -39.0847 -39.0737 -15.7807 -4.1197 -1.7037 -0.8997 9.3733 12.3033 13.8833
-72.3047 -39.1327 -39.0867 -39.0737 -15.7697 -4.0677 -1.7907 -0.9307 9.5033 12.2693 13.7363
-72.3047 -39.1317 -39.0877 -39.0747 -15.7597 -4.0127 -1.8777 -0.9627 9.6353 12.2353 13.5953
-72.3047 -39.1307 -39.0897 -39.0757 -15.7487 -3.9567 -1.9627 -0.9977 9.7673 12.1993 13.4603
-72.3047 -39.1297 -39.0917 -39.0757 -15.7377 -3.8987 -2.0457 -1.0347 9.9003 12.1633 13.3323
-72.3037 -39.1287 -39.0927 -39.0767 -15.7267 -3.8397 -2.1277 -1.0727 10.0333 12.1263 13.2103
-72.3037 -39.1267 -39.0947 -39.0777 -15.7157 -3.7787 -2.2067 -1.1127 10.1653 12.0893 13.0963
-72.3037 -39.1257 -39.0957 -39.0787 -15.7047 -3.7167 -2.2827 -1.1547 10.2963 12.0523 12.9893
